Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Numero_hogar;Numero_dormitorios;Cuarto_espacio_exclusivo_para_cocinar;Disponibilidad_servicio_higiénico_inodoro_escusado;Disponibilidad_espacio_con_instalaciones_o_ducha_para_bañarse;Principal_combustible_o_energía_para_cocinar;Agua_que_beben_los_miembros_hogar;Acostumbra_separar_la_basura_orgánica_e_inorgánica;Acostumbra_separar_desperdicios_para_dar_a_los_animales_plantas;Acostumbra_separar_papel_cartón_plástico_o_vidrio_para_vender_regalar_reutilizar;Tiene_este_hogar_perros;Número_perros;Tiene_este_hogar_gatos;Número_gatos;Tenencia_propiedad_de_la_vivienda;Dispone_servicio_de_teléfono_convencional;Dispone_servicio_de_teléfono_celular;Dispone_servicio_de_televisión_pagada;Dispone_servicio_de_internet_fijo;Dispone_computadora;Dispone_refrigeradora;Dispone_máquina_lavadora_de_ropa;Dispone_máquina_secadora_de_ropa;Dispone_horno_microondas;Dispone_máquina_extractora_de_olores;Dispone_automóvil_o_camioneta_para_uso_exclusivo;Dispone_motocicleta_para_uso_exclusivo;Alguna_persona_falleció_en_los_últimos_tres_años(enero_2020);Número_personas_fallecidas;Alguna_persona_viajó_a_otro_país_y_todavía_no_regresa(nov._2010);Numero_personas_emigrantes;Total_hombres_en_el_hogar;Total_mujeres_en_el_hogar;Total_personas_en_el_hogar;Existe_alguna_persona_que_no_haya_sido_mencionada_en_el_hogar;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;ID_HOG;Numero_dormitorios(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes;TipoPareja;TipoDeHogar
"Azuay";1;62;4;2;3;1;5;"Si";"De uso exclusivo del hogar";"Compartido con varios hogares";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020003;10162004002000301;"Cinco dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;2;76;1;1;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020076;10162004002007601;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;6;141;1;1;"Si";"De uso exclusivo del hogar";"Compartido con varios hogares";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"Si";"No";"No";"Si";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040060141;10162004006014101;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;999;1;19;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";5;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990010019;10162999001001901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;3;80;1;1;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990030080;10162999003008001;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;3;111;1;1;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990030111;10162999003011101;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;8;84;1;1;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Propia y la esta pagando";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"Si";1;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990080084;10162999008008401;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;999;10;103;1;2;"Si";"De uso exclusivo del hogar";"Compartido con varios hogares";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";3;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990100103;10162999010010301;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;10;117;1;2;"Si";"De uso exclusivo del hogar";"Compartido con varios hogares";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";3;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;1;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990100117;10162999010011701;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;14;30;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y la esta pagando";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990140030;10162999014003001;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;14;89;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990140089;10162999014008901;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;32;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";4;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"Si";"Se ignora";;"Se ignora";;3;1;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990150032;10162999015003201;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;27;59;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990270059;10162999027005901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;28;59;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"Si";1;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990280059;10162999028005901;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;33;32;1;2;"Si";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";3;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990330032;10162999033003201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;34;45;1;0;"No";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";8;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990340045;10162999034004501;"Ninguno";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;37;19;1;0;"No";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990370019;10162999037001901;"Ninguno";"No";"";"Nuclear"
"Azuay";1;62;999;44;50;1;2;"Si";"De uso exclusivo del hogar";"Compartido con varios hogares";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990440050;10162999044005001;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;53;79;1;1;"No";"De uso exclusivo del hogar";"No tiene";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990530079;10162999053007901;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;1;2;99;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;0;1;1;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010020099;10162001002009901;"Dos dormitorios";"Si";"";"Unipersonal"
"Azuay";1;62;1;3;13;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030013;10162001003001301;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;3;24;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030024;10162001003002401;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;3;34;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030034;10162001003003401;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;3;96;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";6;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"Si";"Se ignora";;"Se ignora";;1;2;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030096;10162001003009601;"Un dormitorio";"Si";"";"Extenso"
"Azuay";1;62;1;3;122;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";2;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620010030122;10162001003012201;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;3;64;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Propia y totalmente pagada";"No";"No";"No";"Si";"No";"Si";"No";"No";"Si";"No";"No";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620020030064;10162002003006401;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;4;1;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;2;3;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620020040001;10162002004000101;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;6;23;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620020060023;10162002006002301;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;8;31;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;3;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620020080031;10162002008003101;"Dos dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;2;8;39;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"Si";1;"Arrendada/anticresis";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"Se ignora";;"Se ignora";;0;2;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620020080039;10162002008003901;"Dos dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;4;1;103;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y la esta pagando";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620040010103;10162004001010301;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;5;5;90;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;1;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101620050050090;10162005005009001;"Cuatro dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;3;26;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;0;2;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990030026;10162999003002601;"Dos dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;999;6;69;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;3;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990060069;10162999006006901;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;8;31;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Propia y totalmente pagada";"Si";"No";"Si";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990080031;10162999008003101;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;10;51;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;2;0;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990100051;10162999010005101;"Un dormitorio";"Si";"";"Nuclear"
"Azuay";1;62;999;10;119;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"Si";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;3;2;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990100119;10162999010011901;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;11;3;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;1;2;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990110003;10162999011000301;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;11;10;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;2;3;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990110010;10162999011001001;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;41;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990150041;10162999015004101;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;51;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"Si";1;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"Si";"No";"Se ignora";;"Se ignora";;0;2;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990150051;10162999015005101;"Dos dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;999;15;67;1;4;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;1;3;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990150067;10162999015006701;"Cuatro dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;20;60;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"Si";4;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"No";"No";"Se ignora";;"Se ignora";;2;3;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990200060;10162999020006001;"Cuatro dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;999;26;92;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990260092;10162999026009201;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;27;4;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";3;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;2;4;6;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990270004;10162999027000401;"Cuatro dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;30;64;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;3;3;6;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990300064;10162999030006401;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;32;10;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990320010;10162999032001001;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;32;15;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";4;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;2;1;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990320015;10162999032001501;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;32;77;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990320077;10162999032007701;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;34;52;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia y totalmente pagada";"Si";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990340052;10162999034005201;"Tres dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;36;29;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"Si";1;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;3;1;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990360029;10162999036002901;"Cuatro dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;36;76;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;0;1;1;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990360076;10162999036007601;"Un dormitorio";"Si";"";"Unipersonal"
"Azuay";1;62;999;39;29;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";5;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"Si";"Se ignora";;"Se ignora";;2;2;4;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990390029;10162999039002901;"Tres dormitorios";"Si";"Pareja de hombres";"Nuclear"
